"","REGION","RECEIVING.COUNTRY","CUSTOMER","NAME_1","NAME_2","NAME_3","DESCRIPTION","BILLING.DOC","SERVICE.DATE","CONSIGNMENT.ID","ARTICLE.ID","BILLED.LENGTH","BILLED.WIDTH","BILLED.HEIGHT","CUBIC.WEIGHT","BILLED.WEIGHT","ACTUAL.WEIGHT","CHARGE.ZONE","FROM.STATE","AVG..UNIT.PRICE","AMOUNT.EXCL.TAX","uplift_service","customer_code","is_gst_free_zone","cubic_size","cubic_weight","max_weight","over_max_limits_fee","weight_category_max","row_index_max","col_index_max","charge_value_max_incgst","base_charge_incgst"
"38141","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823843977,20240326,"UH34411526","00093480830463098979",0.33,0.32,0.23,0,14.55,14.55,"GC","NSW",16.04,14.58,"eparcel_wine.NSW","ORE","No",0.024288,6.072,14.55,NA,"X9.01kg_to_16kg",19,6,16.94,16.94
"38142","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823843977,20240326,"UH34411527","00093480830463099006",0.32,0.31,0.23,0,14.5,14.5,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38143","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823843977,20240326,"UH34411528","00093480830463099044",0.32,0.3,0.23,0,14.5,14.5,"NC","NSW",9.23,8.39,"eparcel_wine.NSW","ORE","No",0.02208,5.52,14.5,NA,"X9.01kg_to_16kg",5,6,11.26,11.26
"38144","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823843977,20240326,"UH34411529","00093480830463099075",0.32,0.31,0.23,0,14.55,14.55,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38145","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823843977,20240326,"UH34411552","00093480830463099013",0.32,0.31,0.23,0,14.5,14.5,"N2","NSW",17.42,15.84,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"38146","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823843977,20240326,"UH34411552","00093480830463099105",0.32,0.31,0.23,0,14.5,14.5,"N2","NSW",18.92,17.2,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"38147","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823843977,20240326,"UH34411553","00093480830463099181",0.32,0.31,0.23,0,14.5,14.5,"WG","NSW",9.1,8.27,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",4,6,11.26,11.26
"38148","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823843977,20240326,"UH34411554","00093480830463099228",0.33,0.31,0.23,0,14.5,14.5,"NT1","NSW",37.71,34.28,"eparcel_wine.NSW","ORE","No",0.023529,5.88225,14.5,NA,"X9.01kg_to_16kg",34,6,37.3,37.3
"38149","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823843977,20240326,"UH34411554","00093480830463099266",0.32,0.31,0.23,0,14.5,14.5,"NT1","NSW",36.21,32.92,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",34,6,37.3,37.3
"38150","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823843977,20240326,"UH34411555","00093480830463099303",0.32,0.31,0.23,0,14.5,14.5,"N2","NSW",18.92,17.2,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"38151","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823843977,20240326,"UH34411557","00093480830463099389",0.32,0.31,0.23,0,14.5,14.5,"CB","NSW",9.44,8.58,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",6,6,11.26,11.26
"38152","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823843977,20240326,"UH34411558","00093480830463099440",0.33,0.31,0.23,0,14.5,14.5,"SC","NSW",16.53,15.03,"eparcel_wine.NSW","ORE","No",0.023529,5.88225,14.5,NA,"X9.01kg_to_16kg",21,6,16.94,16.94
"38154","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411489","00093480830463099471",0.32,0.31,0.23,0,14.6,14.6,"SC","NSW",16.53,15.03,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",21,6,16.94,16.94
"38155","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411490","00093480830463099501",0.32,0.31,0.23,0,14.55,14.55,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38156","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411491","00093480830463099549",0.32,0.31,0.23,0,14.55,14.55,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38157","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411491","00093480830463099587",0.32,0.31,0.23,0,14.55,14.55,"N0","NSW",5.82,5.29,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38158","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411492","00093480830463099617",0.32,0.31,0.23,0,14.6,14.6,"CB","NSW",9.44,8.58,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",6,6,11.26,11.26
"38159","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411493","00093480830463099655",0.34,0.3,0.26,0,14.55,14.6,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.02652,6.63,14.55,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38160","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411509","00093480830463099280",0.32,0.31,0.23,0,14.6,14.6,"N2","NSW",17.42,15.84,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"38161","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411509","00093480830463099327",0.32,0.31,0.23,0,14.55,14.55,"N2","NSW",17.42,15.84,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"38162","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411509","00093480830463099365",0.32,0.31,0.23,0,14.6,14.6,"N2","NSW",17.42,15.84,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"38163","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411509","00093480830463099396",0.32,0.31,0.23,0,14.55,14.55,"N2","NSW",17.42,15.84,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"38164","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411509","00093480830463099426",0.32,0.3,0.23,0,14.6,14.6,"N2","NSW",17.42,15.84,"eparcel_wine.NSW","ORE","No",0.02208,5.52,14.6,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"38165","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411509","00093480830463099457",0.32,0.31,0.23,0,14.6,14.55,"N2","NSW",17.42,15.84,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"38166","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411509","00093480830463099495",0.32,0.31,0.23,0,14.55,14.55,"N2","NSW",18.92,17.2,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"38167","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411509","00093480830463099532",0.32,0.31,0.23,0,14.6,14.6,"N2","NSW",17.42,15.84,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"38168","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411510","00093480830463099563",0.32,0.31,0.23,0,14.6,14.6,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38169","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411511","00093480830463099624",0.32,0.31,0.23,0,14.6,14.6,"N2","NSW",18.92,17.2,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"38170","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411512","00093480830463099648",0.33,0.32,0.23,0,14.6,14.6,"IP","NSW",16.04,14.58,"eparcel_wine.NSW","ORE","No",0.024288,6.072,14.6,NA,"X9.01kg_to_16kg",18,6,16.94,16.94
"38171","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411515","00093480830463099754",0.33,0.31,0.23,0,14.6,14.6,"Q0","NSW",15.76,14.33,"eparcel_wine.NSW","ORE","No",0.023529,5.88225,14.6,NA,"X9.01kg_to_16kg",16,6,16.59,16.59
"38172","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411515","00093480830463099778",0.33,0.32,0.23,0,14.6,14.6,"Q0","NSW",14.26,12.96,"eparcel_wine.NSW","ORE","No",0.024288,6.072,14.6,NA,"X9.01kg_to_16kg",16,6,16.59,16.59
"38173","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411515","00093480830463099792",0.34,0.3,0.26,0,14.6,14.6,"Q0","NSW",14.26,12.96,"eparcel_wine.NSW","ORE","No",0.02652,6.63,14.6,NA,"X9.01kg_to_16kg",16,6,16.59,16.59
"38174","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411518","00093480830463099815",0.33,0.31,0.23,0,14.6,14.6,"Q1","NSW",15.76,14.33,"eparcel_wine.NSW","ORE","No",0.023529,5.88225,14.6,NA,"X9.01kg_to_16kg",17,6,16.59,16.59
"38175","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411519","00093480830463099839",0.33,0.31,0.23,0,14.6,14.6,"Q0","NSW",15.76,14.33,"eparcel_wine.NSW","ORE","No",0.023529,5.88225,14.6,NA,"X9.01kg_to_16kg",16,6,16.59,16.59
"38176","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411519","00093480830463099853",0.33,0.32,0.23,0,14.6,14.6,"Q0","NSW",14.26,12.96,"eparcel_wine.NSW","ORE","No",0.024288,6.072,14.6,NA,"X9.01kg_to_16kg",16,6,16.59,16.59
"38177","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411519","00093480830463099877",0.32,0.31,0.23,0,14.6,14.6,"Q0","NSW",14.26,12.96,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",16,6,16.59,16.59
"38178","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411521","00093480830463099914",0.33,0.31,0.23,0,14.6,14.6,"SC","NSW",16.53,15.03,"eparcel_wine.NSW","ORE","No",0.023529,5.88225,14.6,NA,"X9.01kg_to_16kg",21,6,16.94,16.94
"38179","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411542","00093480830463099518",0.32,0.31,0.23,0,14.6,14.6,"Q2","NSW",33.12,30.11,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"38180","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411543","00093480830463099570",0.32,0.31,0.23,0,14.6,14.6,"Q4","NSW",38.02,34.56,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",24,6,38.05,38.05
"38181","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411544","00093480830463099600",0.32,0.31,0.23,0,14.6,14.6,"CB","NSW",9.44,8.58,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",6,6,11.26,11.26
"38182","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411545","00093480830463099662",0.32,0.31,0.23,0,14.6,14.6,"GC","NSW",14.54,13.22,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",19,6,16.94,16.94
"38183","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411545","00093480830463099686",0.32,0.31,0.23,0,14.6,14.6,"GC","NSW",16.04,14.58,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",19,6,16.94,16.94
"38184","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411546","00093480830463099716",0.32,0.31,0.23,0,14.55,14.55,"CB","NSW",7.94,7.22,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",6,6,11.26,11.26
"38185","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411546","00093480830463099730",0.32,0.31,0.23,0,14.55,14.55,"CB","NSW",9.44,8.58,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",6,6,11.26,11.26
"38186","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411565","00093480830463099761",0.32,0.31,0.23,0,14.6,14.6,"GF","NSW",7.6,6.91,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",3,6,11.26,11.26
"38187","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411565","00093480830463099785",0.32,0.31,0.23,0,14.6,14.6,"GF","NSW",9.1,8.27,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",3,6,11.26,11.26
"38188","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411566","00093480830463099808",0.32,0.31,0.23,0,14.55,14.55,"NT1","NSW",37.71,34.28,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",34,6,37.3,37.3
"38189","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411567","00093480830463099822",0.32,0.31,0.23,0,14.6,14.6,"SC","NSW",16.53,15.03,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",21,6,16.94,16.94
"38190","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411568","00093480830463099846",0.34,0.3,0.26,0,14.6,14.6,"SC","NSW",16.53,15.03,"eparcel_wine.NSW","ORE","No",0.02652,6.63,14.6,NA,"X9.01kg_to_16kg",21,6,16.94,16.94
"38191","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411569","00093480830463099860",0.32,0.31,0.23,0,14.6,14.6,"Q1","NSW",15.76,14.33,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",17,6,16.59,16.59
"38192","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411570","00093480830463099884",0.32,0.31,0.23,0,14.6,14.6,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38193","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823856805,20240326,"UH34411571","00093480830463099907",0.32,0.31,0.23,0,14.55,14.55,"S0","NSW",16.53,15.03,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",25,6,16.48,16.48
"38195","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34401525","00093480830462960062",0.34,0.31,0.24,0,17.9,17.9,"GF","NSW",9.73,8.85,"eparcel_wine.NSW","ORE","No",0.025296,6.324,17.9,NA,"X16.01kg_to_22kg",3,7,12.43,12.43
"38196","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34402966","00093480830462962080",0.32,0.31,0.23,0,14.6,14.6,"SC","NSW",16.53,15.03,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",21,6,16.94,16.94
"38197","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34402967","00093480830462962127",0.32,0.31,0.23,0,14.6,14.6,"IP","NSW",16.04,14.58,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",18,6,16.94,16.94
"38198","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34402968","00093480830462962165",0.32,0.31,0.23,0,14.6,14.6,"CB","NSW",9.44,8.58,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",6,6,11.26,11.26
"38199","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34402969","00093480830462962202",0.32,0.31,0.23,0,14.55,14.6,"GF","NSW",9.1,8.27,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",3,6,11.26,11.26
"38200","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34402970","00093480830462962240",0.32,0.31,0.23,0,14.6,14.6,"N2","NSW",18.92,17.2,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"38201","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34402971","00093480830462962288",0.32,0.31,0.23,0,14.6,14.6,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38202","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34402972","00093480830462962325",0.32,0.31,0.23,0,14.6,14.6,"N2","NSW",18.92,17.2,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"38203","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34402973","00093480830462962363",0.32,0.31,0.23,0,14.6,14.6,"N2","NSW",18.92,17.2,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"38204","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34402974","00093480830462962400",0.32,0.31,0.23,0,14.6,14.6,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38205","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34402974","00093480830462962431",0.32,0.31,0.23,0,14.6,14.55,"N0","NSW",5.82,5.29,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38206","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34402975","00093480830462962462",0.32,0.31,0.23,0,14.55,14.55,"Q4","NSW",38.02,34.56,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",24,6,38.05,38.05
"38207","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34402976","00093480830462962493",0.32,0.31,0.23,0,14.6,14.6,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38208","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34402977","00093480830462962523",0.32,0.31,0.23,0,14.6,14.6,"SC","NSW",16.53,15.03,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",21,6,16.94,16.94
"38209","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34402978","00093480830462962547",0.34,0.3,0.26,0,14.55,14.6,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.02652,6.63,14.55,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38210","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34403057","00093480830462960796",0.34,0.3,0.26,6.63,15,14.55,"N2","NSW",18.92,17.2,"eparcel_wine.NSW","ORE","No",0.02652,6.63,15,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"38211","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34403057","00093480830462960833",0.32,0.31,0.23,0,14.55,14.6,"N2","NSW",17.42,15.84,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"38212","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34403062","00093480830462961038",0.32,0.31,0.23,0,14.55,0.8,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38213","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34403064","00093480830462961113",0.32,0.31,0.23,0,14.55,14.6,"WG","NSW",9.1,8.27,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",4,6,11.26,11.26
"38214","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34403066","00093480830462961199",0.32,0.31,0.23,0,14.55,14.55,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38215","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34403067","00093480830462961236",0.32,0.31,0.23,0,14.55,14.6,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38216","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34403069","00093480830462961304",0.32,0.31,0.23,0,14.6,14.6,"N1","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",2,6,10.05,10.05
"38217","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34403070","00093480830462961342",0.32,0.31,0.23,0,14.55,14.55,"N2","NSW",18.92,17.2,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"38218","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34403072","00093480830462961427",0.32,0.31,0.23,0,14.6,14.6,"GF","NSW",9.1,8.27,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",3,6,11.26,11.26
"38219","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34403073","00093480830462961465",0.32,0.3,0.23,0,14.6,14.6,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.02208,5.52,14.6,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38220","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34403074","00093480830462961502",0.32,0.31,0.23,0,14.6,14.6,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38221","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34403075","00093480830462961540",0.32,0.31,0.23,0,14.6,14.6,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"38222","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823869543,20240326,"UH34403077","00093480830462961625",0.32,0.31,0.23,0,14.55,14.55,"CB","NSW",9.44,8.58,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",6,6,11.26,11.26
